Speaker,Utterance,Dialogue_Act,Dialogue_Id,Dialogue_Act_ISO
b,yes  no yeah yeah i work and i finish at five i'll i'll ring them when i wake up tomorrow after noon yeah well i've got an answerphone on that says basic it says if if you're a yeah alright love i'll give them a ring in the morning oh ya oh ya oh ya heard it about it tonight yeah i might i might switch to cable telephones no keep you in a job i i like quarterly bills i don't like bloody monthly bills alright my love thanks a lot yeah byebye,backch,le215470,feedback
b,no,backch,le215470,feedback
b,yeah,backch,le215470,feedback
b,yeah,ackn,le215470,feedback
b,i work,inform,le215470,inform
b,and i finish at five,inform,le215470,inform
a,right,ackn,le215470,feedback
a,so,init,le215470,discourse
a,yes,ackn,le215470,feedback
a,you should be able to fit it in at one end or the other shouldn't you,expressOpinion,le215470,inform
b,i'll i'll ring them when i wake up tomorrow after noon,informIntent,le215470,commissive
a,right ok,ackn,le215470,feedback
a,and then they should be able to sort the sort it out and tell you whether they can do something like that for you,expressOpinion,le215470,inform
a,i'm sure there is um some sort of bar system they can do,expressOpinion,le215470,inform
b,yeah,ackn,le215470,feedback
b,well,init,le215470,discourse
b,i've got an answerphone on that says basic it says,inform,le215470,inform
a,then get lost yeah i don't blame you alright ok then yep that's lovely oh right yeah no know that it it is on uh cable phones but i don't know about it on no i'm not sure oh no you don't want to do that   no you can't be doing with that alright then you're welcome thank you byebye,complete,le215470,None
a,i don't blame you alright ok then yep that's lovely oh right yeah no know that it it is on uh cable phones but i don't know about it on no i'm not sure oh no you don't want to do that   no you can't be doing with that alright then you're welcome thank you byebye,expressOpinion,le215470,inform
a,alright,init,le215470,discourse
b,yeah,backch,le215470,feedback
b,alright love,ackn,le215470,feedback
a,ok then,init,le215470,discourse
b,i'll give them a ring in the morning,informIntent,le215470,commissive
a,yep,ackn,le215470,feedback
a,that's lovely,appreciate,le215470,feedback
b,oh ya oh ya oh ya,exclaim,le215470,None
b,heard it about it tonight,inform,le215470,inform
a,oh right,ackn,le215470,feedback
a,yeah,ackn,le215470,feedback
a,no,negate,le215470,disagreement
a,know that it it is on uh cable phones,inform,le215470,inform
a,but i don't know about it on no i'm not sure oh no you don't want to do that   no you can't be doing with that alright then you're welcome thank you byebye,inform,le215470,inform
a,no,negate,le215470,disagreement
a,i'm not sure,expressOpinion,le215470,inform
b,yeah,ackn,le215470,feedback
b,i might i might switch to cable telephones,expressPossibility,le215470,inform
a,oh no,exclaim,le215470,None
a,you don't want to do that   no you can't be doing with that alright then you're welcome thank you byebye,suggest,le215470,directive
b,no,negate,le215470,disagreement
b,i i like quarterly bills,expressOpinion,le215470,inform
b,i don't like bloody monthly bills,expressOpinion,le215470,inform
a,no,negate,le215470,disagreement
a,you can't be doing with that,inform,le215470,inform
b,alright,init,le215470,discourse
b,my love,refer,le215470,None
a,alright then,ackn,le215470,feedback
b,thanks a lot,thank,le215470,thanking
a,you're welcome,ackn,le215470,feedback
a,thank you,thank,le215470,thanking
a,byebye,bye,le215470,goodbye
b,yeah byebye,backch,le215470,feedback
b,er i have a a telephone number which is er i'm being told is not recognised,inform,le215570,inform
b,now,init,le215570,discourse
b,before the the last change when you put in all the numbers you know what i mean,refer,le215570,None
a,oh right,backch,le215570,feedback
a,yes,ackn,le215570,feedback
a,so,init,le215570,discourse
a,so,init,le215570,discourse
a,you've got a in there have you,reqInfo,le215570,directive
a,you've got ah right where which which city is it you're calling mm hmm so that should be no sir that's not a that's not long enough to be a code let's try for you and how are you spelling i'm sorry i'm not from that part of the world oh yes yes got that mm mm i've got for yes that's yes we've it's right ok alright then if you're if you're having difficulty um using that code then come back to us ok thank you,confirm,le215570,answer
b,well well i haven't but i put a in and i was still told it wasn't recognised well it's in well i've got oh i see well i tried that and i was told for correct i see ok thanks very much yeah yeah ok thank you,init,le215570,discourse
b,well,init,le215570,discourse
b,i haven't,answ,le215570,answer
b,but i put a in and i was still told it wasn't recognised,inform,le215570,inform
a,ah right,ackn,le215570,feedback
a,where which which city is it you're calling,reqInfo,le215570,directive
b,well,init,le215570,discourse
b,it's in well i've got oh i see well i tried that and i was told for correct i see ok thanks very much yeah yeah ok thank you,answ,le215570,answer
a,mm hmm,ackn,le215570,feedback
b,well,init,le215570,discourse
b,i've got oh i see well i tried that and i was told for correct i see ok thanks very much yeah yeah ok thank you,inform,le215570,inform
a,so,init,le215570,discourse
a,that should be no sir that's not a that's not long enough to be a code let's try for you and how are you spelling i'm sorry i'm not from that part of the world oh yes yes got that mm mm i've got for yes that's yes we've it's right ok alright then if you're if you're having difficulty um using that code then come back to us ok thank you,inform,le215570,inform
b,oh i see,ackn,le215570,feedback
b,well,init,le215570,discourse
b,i tried that,inform,le215570,inform
b,and i was told,inform,le215570,inform
a,no sir,negate,le215570,disagreement
a,that's not a that's not long enough to be a code,inform,le215570,inform
a,let's try for you,informIntent,le215570,commissive
a,and how are you spelling i'm sorry i'm not from that part of the world oh yes yes got that mm mm i've got for yes that's yes we've it's right ok alright then if you're if you're having difficulty um using that code then come back to us ok thank you,reqInfo,le215570,directive
a,i'm sorry,expressRegret,le215570,apology
a,i'm not from that part of the world,inform,le215570,inform
a,oh,exclaim,le215570,None
a,yes yes,ackn,le215570,feedback
a,got that mm mm i've got for yes that's yes we've it's right ok alright then if you're if you're having difficulty um using that code then come back to us ok thank you,ackn,le215570,feedback
a,mm mm i've got for yes that's yes we've it's right ok alright then if you're if you're having difficulty um using that code then come back to us ok thank you,refer,le215570,None
a,i've got for yes that's yes we've it's right ok alright then if you're if you're having difficulty um using that code then come back to us ok thank you,inform,le215570,inform
a,yes,ackn,le215570,feedback
a,that's yes we've it's right ok alright then if you're if you're having difficulty um using that code then come back to us ok thank you,confirm,le215570,answer
b,correct,ackn,le215570,feedback
a,yes,ackn,le215570,feedback
a,it's right ok alright then if you're if you're having difficulty um using that code then come back to us ok thank you,inform,le215570,inform
b,i see,ackn,le215570,feedback
a,right,ackn,le215570,feedback
b,ok,ackn,le215570,feedback
b,thanks very much,thank,le215570,thanking
a,ok,backch,le215570,feedback
a,alright then,init,le215570,discourse
a,if you're if you're having difficulty um using that code,inform,le215570,inform
a,then come back to us,suggest,le215570,directive
a,ok,ackn,le215570,feedback
a,thank you,thank,le215570,thanking
b,yeah,backch,le215570,feedback
b,yeah ok thank you,backch,le215570,feedback
b,hello,greet,le215870,greeting
b,could you give me the number for wake up call please,reqInfo,le215870,directive
a,what,reqInfo,le215870,directive
a,to do it on your own phone or for me to book it for you,reqInfo,le215870,directive
b,uh to do it on my own phone please,answ,le215870,answer
a,right,ackn,le215870,feedback
a,you just press number on your phone for me,direct,le215870,directive
a,so i can check your line,offer,le215870,commissive
b,right,accept,le215870,agreement
b,cheers say it again please yeah yeah yeah yeah right ok then yep thanks very much bye,thank,le215870,thanking
a,yep,init,le215870,discourse
a,that's fine,inform,le215870,inform
a,what you need to press is star star,inform,le215870,inform
b,say it again please,reqInfo,le215870,directive
a,star,answ,le215870,answer
b,yeah,ackn,le215870,feedback
b,yeah,ackn,le215870,feedback
a,star,answElab,le215870,inform
b,yeah,ackn,le215870,feedback
a,the time that you want by the twenty four hour clock,answElab,le215870,inform
b,yeah,ackn,le215870,feedback
a,and then the hash key alright thank you bye,answElab,le215870,inform
b,right ok then,ackn,le215870,feedback
a,alright,reqInfo,le215870,directive
b,yep,answ,le215870,answer
b,thanks very much,thank,le215870,thanking
a,thank you,thank,le215870,thanking
a,bye,bye,le215870,goodbye
b,bye,bye,le215870,goodbye
b,uh good evening um,greet,le216000,greeting
a,good evening,greet,le216000,greeting
b,earlier on love i had a phone call,inform,le216000,inform
b,anyway i phoned that,inform,le216000,inform
b,and it it's give me the phone number,inform,le216000,inform
b,um as i'm phoning it,inform,le216000,inform
b,it just says this number is not unobtainable,inform,le216000,inform
b,would it be possible please for you to try it for me,direct,le216000,directive
a,yeah,backch,le216000,feedback
a,right,backch,le216000,feedback
a,mm,backch,le216000,feedback
a,yes,accept,le216000,agreement
a,what's the number,reqInfo,le216000,directive
b,it's isn't that a correct number no ok then love thank you ever so much byebye,answ,le216000,answer
a,no,negate,le216000,disagreement
a,that's not a correct number,inform,le216000,inform
b,isn't that a correct number,reqInfo,le216000,directive
b,no,ackn,le216000,feedback
b,ok then love,init,le216000,discourse
b,thank you ever so much,thank,le216000,thanking
a,no,backch,le216000,feedback
a,alright ok,ackn,le216000,feedback
b,byebye,bye,le216000,goodbye
