Speaker,Utterance,Dialogue_Act,Dialogue_Act_ISO
SYS,Return flight departs at 2AM and arrives at 4:46AM.,inform,inform
USR,can you book the business flights please?,inform,inform
SYS,Booked!,inform,inform
SYS,Have a great trip!,inform,inform
USR,Thanks!,thankyou,thanking
USR,Hello there I am looking for a travel package departing from Tofino on or after August 29.,inform,inform
USR,I would like to go to Calgary with a party of fourteen adults.,inform,inform
SYS,"Hello, I have nothing that matches your request.",no_result,
SYS,Can I look for other destinations?,no_result,
USR,I can leave from Kabul if need be,inform,inform
SYS,I have nothing available from Kabul but should you want to leave from Sacramento I definitely have packages.,suggest,directive
USR,nah I can’t do that.,inform,inform
USR,What about Washington with 7 adults?,inform,inform
SYS,Washington to Calgary for seven?,confirm,answer
USR,Sure,affirm,answer
SYS,Nothing available from Washington to Calgary,no_result,
USR,ahhhh hey bud.,inform,inform
USR,I need to get the heck outta tel aviv ASAP,,
"can ya get me to London for, say, 2900?",inform,,
USR,and TODAY please,inform,inform
SYS,There are no results.,suggest,directive
SYS,Is there a different destination you'd like to visit?,suggest,directive
USR,ahhh I can leave from Sacramento,inform,inform
SYS,"We only have packages from Sacramento to puebla, San Francisco, Indianapolis, Dublin, and San Antonio.",suggest,directive
USR,send my parents somewhere for 1800 from Burlington,inform,inform
SYS,When?,request,directive
USR,Sept 2-19,inform,inform
SYS,I can get them to Calgary from September 7th to 19th.,offer,commissive
SYS,"This is a 4 star hotel 0/10 guest rating, free parking and wifi, near a university, business flights, and the total cost is 674.27.",offer,commissive
USR,that's awesome!,request,directive
USR,is that the longest trip you have available?,request,directive
SYS,"Our longest trip is from September 3rd to 17th at a 2 star hotel near a park, museum, and university, free parking, breakfast, and wifi, 6.51/10 guest rating, economy flight, total price of 1735.78.",inform,inform
USR,It'll be way easier to sell them on the 4 star.,inform,inform
USR,Can I book that first package for them,inform,inform
SYS,Yes!,inform,inform
SYS,This package is booked!,inform,inform
SYS,You will receive a confirmation email soon!,inform,inform
SYS,Have a great day!,inform,inform
USR,Thanks!,thankyou,thanking
USR,Hey there :slightly_smiling_face: I’m bringing my wife (2 adults) and 4 kids (6 people in total) on vacation for 8900 dollars,inform,inform
SYS,Anywhere special you would like to go?,request,directive
USR,Maybe Athens?,inform,inform
SYS,An where are you going to fly from?,request,directive
USR,Santos,inform,inform
SYS,We do not provide packages from Santos to Athens.,suggest,directive
SYS,Can I check other destinations for you?,suggest,directive
USR,Ahhh ok check Alexandria,inform,inform
SYS,Santos to Alexandria offers the Bronze Inn & Suites  for an 8 day stay.,offer,commissive
SYS,"This is a 3 star hotel, close to the university and including free wifi, parking and breakfast for the whole family.",offer,commissive
SYS,All this for 8783.14USD.,offer,commissive
USR,One last thing I wanted to check on was Houston packages.,inform,inform
USR,What’ve you got there?,inform,inform
SYS,There are no trip packages provided from Santos to Houston.,no_result,
USR,"Ok, well I guess we’ll have to go with Alexandria",switch_frame,
SYS,Should I book the Bronze Inn & Suites for you then?,suggest,directive
USR,"Sure, let’s do it",affirm,answer
SYS,I will arrange that for you right away.,inform,inform
USR,"Great, thank you",thankyou,thanking
USR,So my friend and I want to go to Hamburg,inform,inform
SYS,From where?,request,directive
USR,Brasilia.,inform,inform
USR,We can leave anytime but we hope to get back by Sep 6,inform,inform
SYS,Do you have a budget?,request,directive
USR,Nope,inform,inform
SYS,"We have one result at a 3 star hotel in the heart of the city and near a museum, free breakfast, wifi, and parking, from August 30th to September 6th, business flights, total cost is 5092.43.",offer,commissive
USR,Are there better options if we go to Los Angeles?,inform,inform
SYS,There are no results for Los Angeles.,no_result,
USR,What if we leave from Puebla?,inform,inform
SYS,"There is a 3 star hotel from September 2nd to 6th, 8.86/10 guest rating, near a university, free parking, breakfast, and wifi, business flights, total price is 3197.26.",offer,commissive
USR,Any other options?,request_alts,directive
SYS,No this is the only package available.,no_result,
USR,I guess I'll go with Brasilia,inform,inform
SYS,Great!,inform,inform
SYS,This package is booked!,inform,inform
SYS,Have a great day!,inform,inform
USR,thanks!,thankyou,thanking
USR,I need to get away from Sendai between Sept 6-17.,inform,inform
USR,"3 adults, 6 kids",inform,inform
SYS,"Great, where would you like to go?",request,directive
USR,Anywhere,inform,inform
SYS,Do you have a budget in mind?,request,directive
USR,25300 $$,inform,inform
SYS,How about a 12 day trip to Montreal?,offer,commissive
SYS,"From September 6 to 17, you'll be staying at The Illustrious Haven Hotel, a 4 star hotel with a 8.86/10 guest rating.",offer,commissive
USR,Sounds lovely.,request,directive
USR,What ammenities are included?,request,directive
USR,And how much does that cost.,request,directive
SYS,Free parking and wifi come free!,offer,commissive
SYS,"Business class flights cost 23813.37USD, while economy class flights are 18607.42USD.",offer,commissive
USR,Have I got any other options available?,request_alts,directive
SYS,"Definitely - you could go to Calgary from September 7 to 16, where you'd be staying at the Amusement, another 4 star hotel.",offer,commissive
USR,Can you list the other possible detinations?,request_alts,directive
SYS,How about Punta Cana from September 6 to 15?,offer,commissive
SYS,A 3 star hotel near the palace and theatre is available.,offer,commissive
USR,Breakfast included?,request,directive
SYS,"Not only breakfast, but also wifi and parking!",inform,inform
USR,Lets book Punta Cana,inform,inform
SYS,"Happy to do so, have a great trip!",inform,inform
USR,Thanks!,thankyou,thanking
USR,Hello there!,greeting,greeting
SYS,"Hi there, where are you looking to go today?",greeting,greeting
USR,"I am not sure yet, I have a few options which I am looking to explore",,
SYS,"I can help with that, where are you looking to depart from?",request,directive
USR,I need to see to a disobedient little Sharpei in Long Beach I would be available to travel from the first of September until the 18th,inform,inform
SYS,That sounds like fun!,request,directive
SYS,Do you have a city of departure in mind?,request,directive
USR,"No, I have no set departure city.",inform,inform
USR,I am often travelling.,inform,inform
SYS,Got it.,offer,commissive
SYS,"We can get you from Los Angeles to Long Beach, from September 8 to 18.",offer,commissive
SYS,Would this work?,offer,commissive
USR,"That could work yes, is it under 4800 dollars?",inform,inform
SYS,"Definitely, total cost comes to 1062.90USD.",inform,inform
USR,Is the hotel near a park?,inform,inform
SYS,"Its not, but its near an airport!",inform,inform
USR,Can you look into Pittsburgh for me,inform,inform
SYS,Would this be Pittsburgh as the city of origin or Pittsburgh as the destination?,confirm,answer
USR,Destination,affirm,answer
SYS,I've got you a 3.5 star hotel near the park!,offer,commissive
SYS,"How does 13 days at the Onyx Isle Hotel, from September 3 to 18, sound?",offer,commissive
USR,Where is this hotel situated?,request,directive
SYS,"Its in Pittsburgh, as you requested.",inform,inform
USR,I mean what is nearby the hotel,request,directive
SYS,Just the park.,inform,inform
USR,Book me please,inform,inform
SYS,Will do!,inform,inform
SYS,Have a great stay!,inform,inform
USR,Thank you :dog:,thankyou,thanking
USR,hey so i need 2 get my parents out of town.,inform,inform
USR,where can u ship em between septemeber 2 and 13th for 3500 dollars?,inform,inform
USR,leaving from montreal,inform,inform
SYS,From Montreal to any destination between September 2nd and 13th on a budget of $3500.,confirm,answer
SYS,Will that be for 2 adults?,confirm,answer
USR,yes correct,affirm,answer
SYS,Are your dates flexible?,request,directive
USR,ah no,inform,inform
SYS,I have no flights leaving Montreal on those dates,no_result,
USR,how is that possible,,
USR,Hi there!,inform,inform
USR,Got anything from Kabul to Tel Aviv?,inform,inform
SYS,Do you have a budget?,request,directive
USR,Show me the cheapest you've got,inform,inform
SYS,"Oops, there are no results for this request.",no_result,
USR,Nothing from Kabul to Tel Aviv??,inform,inform
SYS,No sorry!,sorry,apology
USR,That sucks.,goodbye,goodbye
USR,I'll look somewhere else,goodbye,goodbye
SYS,Sorry I couldn't be more help!,goodbye,goodbye
SYS,Have a nice day!,goodbye,goodbye
USR,I need to book a company vacation from August 29th until September first,inform,inform
SYS,For how many people and to where?,request,directive
USR,"Ahhhh lets see, in total there are 22 of us.",inform,inform
USR,Leaving Tel Aviv and going to Buenos Aires,inform,inform
SYS,Are your dates set or can they be changed?,request,directive
USR,"Set, we have to be back at work",inform,inform
SYS,I cannot find any hotel bundles in Buenos Aires out of Tel Aviv for that many people.,suggest,directive
SYS,Can I try other cities for you?,suggest,directive
USR,Check out Washington,inform,inform
SYS,Washington is also unavailable,no_result,
USR,Is anywhere available…?,request_alts,directive
SYS,"For a group of 22 out of Tel Aviv, we have nothing available",no_result,
USR,"Hi, I want to take my kid to Maceio.",inform,inform
USR,Will you be able to help me with this trip?,inform,inform
SYS,Yes.,request,directive
SYS,Where will you be leaving from?,request,directive
USR,Sorry forgot to tell you!,inform,inform
USR,We're in Paris.,inform,inform
SYS,How many people altogether?,request,directive
USR,So myself and my child,inform,inform
SYS,What is your budget?,request,directive
USR,Nothing specific in mind.,inform,inform
USR,Can you show me a few options to help me decide?,inform,inform
SYS,"Sure, when would you like to leave?",request,directive
USR,We don't have a preference.,inform,inform
USR,We just want to go for a few days... maybe a week,inform,inform
SYS,There are no results.,suggest,directive
SYS,Can you leave from a different location?,suggest,directive
USR,We could also leave from Sao Paulo,inform,inform
SYS,There are no results for this either.,no_result,
USR,Sorry my bad.,negate,disagreement
USR,I meant we can also go to Sao Paulo instead of Maceio.,negate,disagreement
SYS,"We have a 3 star hotel in the heart of the city, near a cathedral, and theatre.",offer,commissive
SYS,There is a 6.91/10 guest rating and they offer free breakfast and wifi.,offer,commissive
SYS,This is a business class flight from September 12th to 18th and the price for this package is 5881.15.,offer,commissive
USR,We could actually do with economy flights,inform,inform
SYS,"Yes, the economy package is 4576.56.",offer,commissive
USR,That works!,inform,inform
USR,Can you book it for me?,inform,inform
SYS,Sure!,inform,inform
SYS,It is booked and you will receive a confirmation email soon!,inform,inform
SYS,Have a great day!,inform,inform
USR,Awesome thanks!,thankyou,thanking
USR,i am in santiago and need a trip under 4200 dollars,inform,inform
SYS,"You can go to Puebla, for one, where you will be staying 17 days at the Grand Brewery Mexico from September 2 to 17.",offer,commissive
